cluster index	CF_componentindex	CF_NrNodes	CF_kingdom	CF_kingdom_score	CF_superclass	CF_superclass_score	CF_class	CF_class_score	CF_subclass	CF_subclass_score	CF_Dparent	CF_Dparent_score	CF_MFramework	CF_MFramework_score
410	10	4	Organic compounds	1.0	Lipids and lipid-like molecules	0.49624060150375937	Organooxygen compounds	0.25	Carbonyl compounds	0.25	Aryl-phenylketones	0.25	Aromatic heteropolycyclic compounds	0.3345864661654135
815	10	4	Organic compounds	1.0	Lipids and lipid-like molecules	0.49624060150375937	Organooxygen compounds	0.25	Carbonyl compounds	0.25	Aryl-phenylketones	0.25	Aromatic heteropolycyclic compounds	0.3345864661654135
817	10	4	Organic compounds	1.0	Lipids and lipid-like molecules	0.49624060150375937	Organooxygen compounds	0.25	Carbonyl compounds	0.25	Aryl-phenylketones	0.25	Aromatic heteropolycyclic compounds	0.3345864661654135
1222	S60	1	no matches		no matches		no matches		no matches		no matches		no matches	
1220	S61	1	no matches		no matches		no matches		no matches		no matches		no matches	
407	S62	1	no matches		no matches		no matches		no matches		no matches		no matches	
406	S63	1	no matches		no matches		no matches		no matches		no matches		no matches	
404	S64	1	no matches		no matches		no matches		no matches		no matches		no matches	
403	132	2	Organic compounds	1.0	Organoheterocyclic compounds	0.36666666666666664	Benzene and substituted derivatives	0.13333333333333333		0.1	Mitomycins, mitosane and mitosene derivatives	0.06666666666666667	Aromatic heteropolycyclic compounds	0.4666666666666667
402	132	2	Organic compounds	1.0	Organoheterocyclic compounds	0.36666666666666664	Benzene and substituted derivatives	0.13333333333333333		0.1	Mitomycins, mitosane and mitosene derivatives	0.06666666666666667	Aromatic heteropolycyclic compounds	0.4666666666666667
1378	41	5	Organic compounds	1.0	Lipids and lipid-like molecules	0.48238095238095235	Sphingolipids	0.2		0.21857142857142856	Long-chain ceramides	0.2	Aliphatic heteropolycyclic compounds	0.3704761904761905
1233	41	5	Organic compounds	1.0	Lipids and lipid-like molecules	0.48238095238095235	Sphingolipids	0.2		0.21857142857142856	Long-chain ceramides	0.2	Aliphatic heteropolycyclic compounds	0.3704761904761905
1038	41	5	Organic compounds	1.0	Lipids and lipid-like molecules	0.48238095238095235	Sphingolipids	0.2		0.21857142857142856	Long-chain ceramides	0.2	Aliphatic heteropolycyclic compounds	0.3704761904761905
747	41	5	Organic compounds	1.0	Lipids and lipid-like molecules	0.48238095238095235	Sphingolipids	0.2		0.21857142857142856	Long-chain ceramides	0.2	Aliphatic heteropolycyclic compounds	0.3704761904761905
1333	41	5	Organic compounds	1.0	Lipids and lipid-like molecules	0.48238095238095235	Sphingolipids	0.2		0.21857142857142856	Long-chain ceramides	0.2	Aliphatic heteropolycyclic compounds	0.3704761904761905
409	S65	1	no matches		no matches		no matches		no matches		no matches		no matches	
408	S66	1	no matches		no matches		no matches		no matches		no matches		no matches	
1346	S67	1	no matches		no matches		no matches		no matches		no matches		no matches	
1347	S68	1	no matches		no matches		no matches		no matches		no matches		no matches	
379	81	2	Organic compounds	1.0	Lipids and lipid-like molecules	0.34375	Fatty Acyls	0.125		0.2569444444444444	Dihydroxy bile acids, alcohols and derivatives	0.09375	Aromatic heteropolycyclic compounds	0.4201388888888889
769	81	2	Organic compounds	1.0	Lipids and lipid-like molecules	0.34375	Fatty Acyls	0.125		0.2569444444444444	Dihydroxy bile acids, alcohols and derivatives	0.09375	Aromatic heteropolycyclic compounds	0.4201388888888889
371	S69	1	no matches		no matches		no matches		no matches		no matches		no matches	
370	82	7	Organic compounds	1.0	Organoheterocyclic compounds	0.3176202104773533	Prenol lipids	0.14884877027734172		0.22260305831734403	Germacranolides and derivatives	0.04285714285714286	Aliphatic heteropolycyclic compounds	0.23296703296703294
372	82	7	Organic compounds	1.0	Organoheterocyclic compounds	0.3176202104773533	Prenol lipids	0.14884877027734172		0.22260305831734403	Germacranolides and derivatives	0.04285714285714286	Aliphatic heteropolycyclic compounds	0.23296703296703294
171	82	7	Organic compounds	1.0	Organoheterocyclic compounds	0.3176202104773533	Prenol lipids	0.14884877027734172		0.22260305831734403	Germacranolides and derivatives	0.04285714285714286	Aliphatic heteropolycyclic compounds	0.23296703296703294
203	82	7	Organic compounds	1.0	Organoheterocyclic compounds	0.3176202104773533	Prenol lipids	0.14884877027734172		0.22260305831734403	Germacranolides and derivatives	0.04285714285714286	Aliphatic heteropolycyclic compounds	0.23296703296703294
207	82	7	Organic compounds	1.0	Organoheterocyclic compounds	0.3176202104773533	Prenol lipids	0.14884877027734172		0.22260305831734403	Germacranolides and derivatives	0.04285714285714286	Aliphatic heteropolycyclic compounds	0.23296703296703294
74	82	7	Organic compounds	1.0	Organoheterocyclic compounds	0.3176202104773533	Prenol lipids	0.14884877027734172		0.22260305831734403	Germacranolides and derivatives	0.04285714285714286	Aliphatic heteropolycyclic compounds	0.23296703296703294
89	82	7	Organic compounds	1.0	Organoheterocyclic compounds	0.3176202104773533	Prenol lipids	0.14884877027734172		0.22260305831734403	Germacranolides and derivatives	0.04285714285714286	Aliphatic heteropolycyclic compounds	0.23296703296703294
374	S70	1	no matches		no matches		no matches		no matches		no matches		no matches	
376	S71	1	no matches		no matches		no matches		no matches		no matches		no matches	
393	S72	1	no matches		no matches		no matches		no matches		no matches		no matches	
390	S73	1	no matches		no matches		no matches		no matches		no matches		no matches	
395	S74	1	no matches		no matches		no matches		no matches		no matches		no matches	
394	86	3	Organic compounds	0.6666666666666666	Lipids and lipid-like molecules	0.2222222222222222	Piperidines	0.2222222222222222	N-acylpiperidines	0.2222222222222222	N-acylpiperidines	0.2222222222222222	Aliphatic heteromonocyclic compounds	0.2222222222222222
386	86	3	Organic compounds	0.6666666666666666	Lipids and lipid-like molecules	0.2222222222222222	Piperidines	0.2222222222222222	N-acylpiperidines	0.2222222222222222	N-acylpiperidines	0.2222222222222222	Aliphatic heteromonocyclic compounds	0.2222222222222222
322	86	3	Organic compounds	0.6666666666666666	Lipids and lipid-like molecules	0.2222222222222222	Piperidines	0.2222222222222222	N-acylpiperidines	0.2222222222222222	N-acylpiperidines	0.2222222222222222	Aliphatic heteromonocyclic compounds	0.2222222222222222
399	S75	1	no matches		no matches		no matches		no matches		no matches		no matches	
245	S76	1	no matches		no matches		no matches		no matches		no matches		no matches	
244	S77	1	no matches		no matches		no matches		no matches		no matches		no matches	
247	56	7	Organic compounds	0.8571428571428571	Lipids and lipid-like molecules	0.19999999999999998	Organonitrogen compounds	0.18571428571428572		0.21428571428571427	Secondary alcohols	0.14285714285714285	Aliphatic acyclic compounds	0.5952380952380952
785	56	7	Organic compounds	0.8571428571428571	Lipids and lipid-like molecules	0.19999999999999998	Organonitrogen compounds	0.18571428571428572		0.21428571428571427	Secondary alcohols	0.14285714285714285	Aliphatic acyclic compounds	0.5952380952380952
857	56	7	Organic compounds	0.8571428571428571	Lipids and lipid-like molecules	0.19999999999999998	Organonitrogen compounds	0.18571428571428572		0.21428571428571427	Secondary alcohols	0.14285714285714285	Aliphatic acyclic compounds	0.5952380952380952
301	56	7	Organic compounds	0.8571428571428571	Lipids and lipid-like molecules	0.19999999999999998	Organonitrogen compounds	0.18571428571428572		0.21428571428571427	Secondary alcohols	0.14285714285714285	Aliphatic acyclic compounds	0.5952380952380952
304	56	7	Organic compounds	0.8571428571428571	Lipids and lipid-like molecules	0.19999999999999998	Organonitrogen compounds	0.18571428571428572		0.21428571428571427	Secondary alcohols	0.14285714285714285	Aliphatic acyclic compounds	0.5952380952380952
321	56	7	Organic compounds	0.8571428571428571	Lipids and lipid-like molecules	0.19999999999999998	Organonitrogen compounds	0.18571428571428572		0.21428571428571427	Secondary alcohols	0.14285714285714285	Aliphatic acyclic compounds	0.5952380952380952
283	56	7	Organic compounds	0.8571428571428571	Lipids and lipid-like molecules	0.19999999999999998	Organonitrogen compounds	0.18571428571428572		0.21428571428571427	Secondary alcohols	0.14285714285714285	Aliphatic acyclic compounds	0.5952380952380952
240	S78	1	no matches		no matches		no matches		no matches		no matches		no matches	
249	S79	1	no matches		no matches		no matches		no matches		no matches		no matches	
248	S80	1	no matches		no matches		no matches		no matches		no matches		no matches	
179	59	4	Organic compounds	1.0	Organoheterocyclic compounds	0.3383277591973244	Carboxylic acids and derivatives	0.23899665551839466	Amino acids, peptides, and analogues	0.22938127090301005	Dipeptides	0.13580267558528428	Aromatic heteropolycyclic compounds	0.39968227424749164
176	59	4	Organic compounds	1.0	Organoheterocyclic compounds	0.3383277591973244	Carboxylic acids and derivatives	0.23899665551839466	Amino acids, peptides, and analogues	0.22938127090301005	Dipeptides	0.13580267558528428	Aromatic heteropolycyclic compounds	0.39968227424749164
153	59	4	Organic compounds	1.0	Organoheterocyclic compounds	0.3383277591973244	Carboxylic acids and derivatives	0.23899665551839466	Amino acids, peptides, and analogues	0.22938127090301005	Dipeptides	0.13580267558528428	Aromatic heteropolycyclic compounds	0.39968227424749164
154	59	4	Organic compounds	1.0	Organoheterocyclic compounds	0.3383277591973244	Carboxylic acids and derivatives	0.23899665551839466	Amino acids, peptides, and analogues	0.22938127090301005	Dipeptides	0.13580267558528428	Aromatic heteropolycyclic compounds	0.39968227424749164
178	S81	1	Organic compounds	1.0	Nucleosides, nucleotides, and analogues	1.0	Purine nucleosides	1.0		1.0	Purine nucleosides	1.0	Aromatic heteropolycyclic compounds	1.0
177	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
173	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
257	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
254	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
163	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
59	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
50	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
227	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
150	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
236	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
230	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
146	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
144	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
145	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
142	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
143	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
149	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
13	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
17	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
16	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
65	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
66	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
6	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
24	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
23	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
184	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
310	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
308	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
37	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
131	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
86	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
87	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
123	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
124	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
125	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
129	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
116	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
110	50	38	Organic compounds	0.9736842105263158	Lipids and lipid-like molecules	0.22518622353328088	Carboxylic acids and derivatives	0.2186376691287349	Amino acids, peptides, and analogues	0.19564953923661482	1,3-aminoalcohols	0.05263157894736842	Aliphatic acyclic compounds	0.1947396763691002
170	S82	1	no matches		no matches		no matches		no matches		no matches		no matches	
1502	17	5	Organic compounds	0.8	Lipids and lipid-like molecules	0.5055555555555555	Prenol lipids	0.4722222222222222	Terpene glycosides	0.37222222222222223	Triterpene saponins	0.37222222222222223	Aliphatic heteropolycyclic compounds	0.49444444444444446
1492	17	5	Organic compounds	0.8	Lipids and lipid-like molecules	0.5055555555555555	Prenol lipids	0.4722222222222222	Terpene glycosides	0.37222222222222223	Triterpene saponins	0.37222222222222223	Aliphatic heteropolycyclic compounds	0.49444444444444446
1496	17	5	Organic compounds	0.8	Lipids and lipid-like molecules	0.5055555555555555	Prenol lipids	0.4722222222222222	Terpene glycosides	0.37222222222222223	Triterpene saponins	0.37222222222222223	Aliphatic heteropolycyclic compounds	0.49444444444444446
1480	17	5	Organic compounds	0.8	Lipids and lipid-like molecules	0.5055555555555555	Prenol lipids	0.4722222222222222	Terpene glycosides	0.37222222222222223	Triterpene saponins	0.37222222222222223	Aliphatic heteropolycyclic compounds	0.49444444444444446
1479	17	5	Organic compounds	0.8	Lipids and lipid-like molecules	0.5055555555555555	Prenol lipids	0.4722222222222222	Terpene glycosides	0.37222222222222223	Triterpene saponins	0.37222222222222223	Aliphatic heteropolycyclic compounds	0.49444444444444446
1503	S83	1	no matches		no matches		no matches		no matches		no matches		no matches	
1500	S84	1	no matches		no matches		no matches		no matches		no matches		no matches	
1501	S85	1	no matches		no matches		no matches		no matches		no matches		no matches	
1506	S86	1	no matches		no matches		no matches		no matches		no matches		no matches	
1507	113	2	Organic compounds	1.0	Organic acids and derivatives	0.75	Peptidomimetics	0.75	Depsipeptides	0.75	Cyclic depsipeptides	0.75	Aromatic heteromonocyclic compounds	0.75
1520	113	2	Organic compounds	1.0	Organic acids and derivatives	0.75	Peptidomimetics	0.75	Depsipeptides	0.75	Cyclic depsipeptides	0.75	Aromatic heteromonocyclic compounds	0.75
1367	67	18	Organic compounds	0.7777777777777778	Lipids and lipid-like molecules	0.5898809523809524	Prenol lipids	0.26706349206349206	Triterpenoids	0.13333333333333336	Triterpenoids	0.13333333333333336	Aromatic heteropolycyclic compounds	0.2994047619047619
1271	67	18	Organic compounds	0.7777777777777778	Lipids and lipid-like molecules	0.5898809523809524	Prenol lipids	0.26706349206349206	Triterpenoids	0.13333333333333336	Triterpenoids	0.13333333333333336	Aromatic heteropolycyclic compounds	0.2994047619047619
847	67	18	Organic compounds	0.7777777777777778	Lipids and lipid-like molecules	0.5898809523809524	Prenol lipids	0.26706349206349206	Triterpenoids	0.13333333333333336	Triterpenoids	0.13333333333333336	Aromatic heteropolycyclic compounds	0.2994047619047619
844	67	18	Organic compounds	0.7777777777777778	Lipids and lipid-like molecules	0.5898809523809524	Prenol lipids	0.26706349206349206	Triterpenoids	0.13333333333333336	Triterpenoids	0.13333333333333336	Aromatic heteropolycyclic compounds	0.2994047619047619
1211	67	18	Organic compounds	0.7777777777777778	Lipids and lipid-like molecules	0.5898809523809524	Prenol lipids	0.26706349206349206	Triterpenoids	0.13333333333333336	Triterpenoids	0.13333333333333336	Aromatic heteropolycyclic compounds	0.2994047619047619
1305	67	18	Organic compounds	0.7777777777777778	Lipids and lipid-like molecules	0.5898809523809524	Prenol lipids	0.26706349206349206	Triterpenoids	0.13333333333333336	Triterpenoids	0.13333333333333336	Aromatic heteropolycyclic compounds	0.2994047619047619
1307	67	18	Organic compounds	0.7777777777777778	Lipids and lipid-like molecules	0.5898809523809524	Prenol lipids	0.26706349206349206	Triterpenoids	0.13333333333333336	Triterpenoids	0.13333333333333336	Aromatic heteropolycyclic compounds	0.2994047619047619
1300	67	18	Organic compounds	0.7777777777777778	Lipids and lipid-like molecules	0.5898809523809524	Prenol lipids	0.26706349206349206	Triterpenoids	0.13333333333333336	Triterpenoids	0.13333333333333336	Aromatic heteropolycyclic compounds	0.2994047619047619
1308	67	18	Organic compounds	0.7777777777777778	Lipids and lipid-like molecules	0.5898809523809524	Prenol lipids	0.26706349206349206	Triterpenoids	0.13333333333333336	Triterpenoids	0.13333333333333336	Aromatic heteropolycyclic compounds	0.2994047619047619
1309	67	18	Organic compounds	0.7777777777777778	Lipids and lipid-like molecules	0.5898809523809524	Prenol lipids	0.26706349206349206	Triterpenoids	0.13333333333333336	Triterpenoids	0.13333333333333336	Aromatic heteropolycyclic compounds	0.2994047619047619
880	67	18	Organic compounds	0.7777777777777778	Lipids and lipid-like molecules	0.5898809523809524	Prenol lipids	0.26706349206349206	Triterpenoids	0.13333333333333336	Triterpenoids	0.13333333333333336	Aromatic heteropolycyclic compounds	0.2994047619047619
1265	67	18	Organic compounds	0.7777777777777778	Lipids and lipid-like molecules	0.5898809523809524	Prenol lipids	0.26706349206349206	Triterpenoids	0.13333333333333336	Triterpenoids	0.13333333333333336	Aromatic heteropolycyclic compounds	0.2994047619047619
1310	67	18	Organic compounds	0.7777777777777778	Lipids and lipid-like molecules	0.5898809523809524	Prenol lipids	0.26706349206349206	Triterpenoids	0.13333333333333336	Triterpenoids	0.13333333333333336	Aromatic heteropolycyclic compounds	0.2994047619047619
1337	67	18	Organic compounds	0.7777777777777778	Lipids and lipid-like molecules	0.5898809523809524	Prenol lipids	0.26706349206349206	Triterpenoids	0.13333333333333336	Triterpenoids	0.13333333333333336	Aromatic heteropolycyclic compounds	0.2994047619047619
963	67	18	Organic compounds	0.7777777777777778	Lipids and lipid-like molecules	0.5898809523809524	Prenol lipids	0.26706349206349206	Triterpenoids	0.13333333333333336	Triterpenoids	0.13333333333333336	Aromatic heteropolycyclic compounds	0.2994047619047619
762	67	18	Organic compounds	0.7777777777777778	Lipids and lipid-like molecules	0.5898809523809524	Prenol lipids	0.26706349206349206	Triterpenoids	0.13333333333333336	Triterpenoids	0.13333333333333336	Aromatic heteropolycyclic compounds	0.2994047619047619
1209	67	18	Organic compounds	0.7777777777777778	Lipids and lipid-like molecules	0.5898809523809524	Prenol lipids	0.26706349206349206	Triterpenoids	0.13333333333333336	Triterpenoids	0.13333333333333336	Aromatic heteropolycyclic compounds	0.2994047619047619
1274	67	18	Organic compounds	0.7777777777777778	Lipids and lipid-like molecules	0.5898809523809524	Prenol lipids	0.26706349206349206	Triterpenoids	0.13333333333333336	Triterpenoids	0.13333333333333336	Aromatic heteropolycyclic compounds	0.2994047619047619
1142	11	3	Organic compounds	1.0	Lipids and lipid-like molecules	0.2903703703703704	Organooxygen compounds	0.27555555555555555	Carbohydrates and carbohydrate conjugates	0.27555555555555555	Oligosaccharides	0.14296296296296296	Aromatic heteropolycyclic compounds	0.6311111111111111
1149	11	3	Organic compounds	1.0	Lipids and lipid-like molecules	0.2903703703703704	Organooxygen compounds	0.27555555555555555	Carbohydrates and carbohydrate conjugates	0.27555555555555555	Oligosaccharides	0.14296296296296296	Aromatic heteropolycyclic compounds	0.6311111111111111
1098	11	3	Organic compounds	1.0	Lipids and lipid-like molecules	0.2903703703703704	Organooxygen compounds	0.27555555555555555	Carbohydrates and carbohydrate conjugates	0.27555555555555555	Oligosaccharides	0.14296296296296296	Aromatic heteropolycyclic compounds	0.6311111111111111
1140	S87	1	no matches		no matches		no matches		no matches		no matches		no matches	
1141	S88	1	no matches		no matches		no matches		no matches		no matches		no matches	
1144	S89	1	no matches		no matches		no matches		no matches		no matches		no matches	
1145	S90	1	no matches		no matches		no matches		no matches		no matches		no matches	
1148	S91	1	no matches		no matches		no matches		no matches		no matches		no matches	
690	S92	1	no matches		no matches		no matches		no matches		no matches		no matches	
691	S93	1	no matches		no matches		no matches		no matches		no matches		no matches	
697	S94	1	no matches		no matches		no matches		no matches		no matches		no matches	
695	S95	1	no matches		no matches		no matches		no matches		no matches		no matches	
699	60	5	Organic compounds	1.0	Lipids and lipid-like molecules	0.2635185185185185	Steroids and steroid derivatives	0.1685185185185185		0.20851851851851855	Macrolactams	0.13092592592592592	Aromatic heteropolycyclic compounds	0.5214814814814814
820	60	5	Organic compounds	1.0	Lipids and lipid-like molecules	0.2635185185185185	Steroids and steroid derivatives	0.1685185185185185		0.20851851851851855	Macrolactams	0.13092592592592592	Aromatic heteropolycyclic compounds	0.5214814814814814
